"","id","period","seconds","goal"
"3332","55","3",895,FALSE
"3333","55","3",899,FALSE
"3334","55","3",994,FALSE
"3335","55","3",1050,FALSE
"3336","55","3",1058,FALSE
"3337","55","3",1134,FALSE
"3338","55","3",1150,FALSE
"3339","55","3",1168,FALSE
"3340","55","3",1197,FALSE
"3341","56","1",0,FALSE
"3342","56","1",96,TRUE
"3343","56","1",103,FALSE
"3344","56","1",112,FALSE
"3345","56","1",176,FALSE
"3346","56","1",194,TRUE
"3347","56","1",217,FALSE
"3348","56","1",233,FALSE
"3349","56","1",660,FALSE
"3350","56","1",699,FALSE
"3351","56","1",711,FALSE
"3352","56","1",817,FALSE
"3353","56","1",870,FALSE
"3354","56","1",897,FALSE
"3355","56","1",1037,FALSE
"3356","56","2",0,FALSE
"3357","56","2",13,FALSE
"3358","56","2",34,FALSE
"3359","56","2",73,FALSE
"3360","56","2",97,FALSE
"3361","56","2",215,FALSE
"3362","56","2",249,FALSE
"3363","56","2",354,FALSE
"3364","56","2",481,FALSE
"3365","56","2",519,FALSE
"3366","56","2",522,FALSE
"3367","56","2",535,FALSE
"3368","56","2",543,FALSE
"3369","56","2",610,FALSE
"3370","56","2",654,FALSE
"3371","56","2",668,FALSE
"3372","56","2",811,FALSE
"3373","56","2",830,FALSE
"3374","56","2",884,FALSE
"3375","56","2",948,FALSE
"3376","56","2",958,FALSE
"3377","56","2",961,TRUE
"3378","56","2",1174,FALSE
"3379","56","3",0,FALSE
"3380","56","3",78,FALSE
"3381","56","3",84,FALSE
"3382","56","3",88,FALSE
"3383","56","3",146,FALSE
"3384","56","3",155,FALSE
"3385","56","3",178,FALSE
"3386","56","3",189,FALSE
"3387","56","3",260,TRUE
"3388","56","3",303,FALSE
"3389","56","3",320,FALSE
"3390","56","3",393,FALSE
"3391","56","3",397,TRUE
"3392","56","3",472,FALSE
"3393","56","3",514,FALSE
"3394","56","3",558,FALSE
"3395","56","3",587,FALSE
"3396","56","3",733,FALSE
"3397","56","3",870,FALSE
"3398","56","3",1071,TRUE
"3399","56","3",1153,FALSE
"3400","56","3",1168,FALSE
"3401","56","3",1172,FALSE
"3402","56","3",1196,FALSE
"3403","57","1",0,FALSE
"3404","57","1",30,FALSE
"3405","57","1",36,FALSE
"3406","57","1",80,FALSE
"3407","57","1",116,FALSE
"3408","57","1",132,FALSE
"3409","57","1",231,FALSE
"3410","57","1",287,FALSE
"3411","57","1",294,FALSE
"3412","57","1",360,FALSE
"3413","57","1",391,FALSE
"3414","57","1",401,FALSE
"3415","57","1",414,FALSE
"3416","57","1",441,FALSE
"3417","57","1",554,FALSE
"3418","57","1",562,TRUE
"3419","57","1",620,TRUE
"3420","57","1",780,FALSE
"3421","57","1",821,FALSE
"3422","57","1",863,FALSE
"3423","57","1",942,FALSE
"3424","57","1",945,FALSE
"3425","57","1",1087,FALSE
"3426","57","1",1121,FALSE
"3427","57","1",1185,FALSE
"3428","57","2",0,FALSE
"3429","57","2",60,FALSE
"3430","57","2",98,FALSE
"3431","57","2",105,FALSE
"3432","57","2",164,FALSE
"3433","57","2",201,FALSE
"3434","57","2",315,FALSE
"3435","57","2",343,FALSE
"3436","57","2",427,TRUE
"3437","57","2",467,FALSE
"3438","57","2",531,FALSE
"3439","57","2",555,FALSE
"3440","57","2",560,FALSE
"3441","57","2",595,FALSE
"3442","57","2",629,FALSE
"3443","57","2",699,FALSE
"3444","57","2",734,TRUE
"3445","57","2",756,TRUE
"3446","57","2",763,FALSE
"3447","57","2",851,FALSE
"3448","57","2",882,FALSE
"3449","57","2",894,FALSE
"3450","57","2",974,FALSE
"3451","57","2",1125,FALSE
"3452","57","2",1179,FALSE
"3453","57","2",1190,TRUE
"3454","57","3",0,FALSE
"3455","57","3",82,FALSE
"3456","57","3",91,FALSE
"3457","57","3",330,FALSE
"3458","57","3",339,FALSE
"3459","57","3",366,FALSE
"3460","57","3",416,FALSE
"3461","57","3",529,FALSE
"3462","57","3",633,FALSE
"3463","57","3",658,FALSE
"3464","57","3",732,FALSE
"3465","57","3",742,FALSE
"3466","57","3",754,FALSE
"3467","57","3",758,FALSE
"3468","57","3",823,FALSE
"3469","57","3",897,FALSE
"3470","57","3",912,TRUE
"3471","57","3",961,FALSE
"3472","57","3",1064,FALSE
"3473","57","3",1121,FALSE
"3474","57","3",1141,FALSE
"3475","58","1",0,FALSE
"3476","58","1",121,TRUE
"3477","58","1",273,FALSE
"3478","58","1",383,FALSE
"3479","58","1",390,FALSE
"3480","58","1",474,FALSE
"3481","58","1",538,FALSE
"3482","58","1",616,FALSE
"3483","58","1",633,FALSE
"3484","58","1",675,FALSE
"3485","58","1",682,FALSE
"3486","58","1",712,FALSE
"3487","58","1",758,FALSE
"3488","58","1",1030,FALSE
"3489","58","1",1090,FALSE
"3490","58","1",1096,FALSE
"3491","58","1",1143,FALSE
"3492","58","2",0,FALSE
"3493","58","2",32,FALSE
"3494","58","2",99,FALSE
"3495","58","2",200,FALSE
"3496","58","2",253,FALSE
"3497","58","2",332,FALSE
"3498","58","2",408,FALSE
"3499","58","2",414,FALSE
"3500","58","2",529,FALSE
"3501","58","2",561,FALSE
"3502","58","2",579,FALSE
"3503","58","2",587,FALSE
"3504","58","2",601,FALSE
"3505","58","2",610,FALSE
"3506","58","2",616,FALSE
"3507","58","2",674,FALSE
"3508","58","2",749,FALSE
"3509","58","2",814,FALSE
"3510","58","2",822,FALSE
"3511","58","2",841,FALSE
"3512","58","2",881,FALSE
"3513","58","2",1023,FALSE
"3514","58","2",1074,FALSE
"3515","58","2",1084,FALSE
"3516","58","2",1151,FALSE
"3517","58","3",0,FALSE
"3518","58","3",58,FALSE
"3519","58","3",95,FALSE
"3520","58","3",102,FALSE
"3521","58","3",172,FALSE
"3522","58","3",263,FALSE
"3523","58","3",276,FALSE
"3524","58","3",544,FALSE
"3525","58","3",647,FALSE
"3526","58","3",709,FALSE
"3527","58","3",889,FALSE
"3528","58","3",928,FALSE
"3529","58","3",936,FALSE
"3530","58","3",982,TRUE
"3531","58","3",1119,FALSE
"3532","58","4",91,FALSE
"3533","58","4",288,FALSE
"3534","59","1",0,FALSE
"3535","59","1",51,FALSE
"3536","59","1",173,FALSE
"3537","59","1",186,FALSE
"3538","59","1",203,FALSE
"3539","59","1",222,FALSE
"3540","59","1",227,TRUE
"3541","59","1",244,FALSE
"3542","59","1",254,FALSE
"3543","59","1",259,FALSE
"3544","59","1",399,FALSE
"3545","59","1",507,FALSE
"3546","59","1",564,FALSE
"3547","59","1",570,FALSE
"3548","59","1",573,FALSE
"3549","59","1",599,FALSE
"3550","59","1",623,FALSE
"3551","59","1",643,FALSE
"3552","59","1",788,FALSE
"3553","59","1",799,FALSE
"3554","59","1",805,FALSE
"3555","59","1",974,FALSE
"3556","59","1",1016,FALSE
"3557","59","1",1103,FALSE
"3558","59","1",1109,FALSE
"3559","59","1",1153,FALSE
"3560","59","1",1170,FALSE
"3561","59","2",0,FALSE
"3562","59","2",29,TRUE
"3563","59","2",33,FALSE
"3564","59","2",82,FALSE
"3565","59","2",111,FALSE
"3566","59","2",197,FALSE
"3567","59","2",215,FALSE
"3568","59","2",273,FALSE
"3569","59","2",280,FALSE
"3570","59","2",355,FALSE
"3571","59","2",426,FALSE
"3572","59","2",454,TRUE
"3573","59","2",494,FALSE
"3574","59","2",532,TRUE
"3575","59","2",582,FALSE
"3576","59","2",618,FALSE
"3577","59","2",685,FALSE
"3578","59","2",754,FALSE
"3579","59","2",852,FALSE
"3580","59","2",974,FALSE
"3581","59","2",1019,FALSE
"3582","59","2",1040,FALSE
"3583","59","2",1082,TRUE
"3584","59","2",1095,FALSE
"3585","59","2",1098,FALSE
"3586","59","2",1124,FALSE
"3587","59","2",1165,FALSE
"3588","59","3",0,FALSE
"3589","59","3",59,TRUE
"3590","59","3",65,FALSE
"3591","59","3",114,FALSE
"3592","59","3",131,FALSE
"3593","59","3",240,TRUE
"3594","59","3",265,FALSE
"3595","59","3",319,FALSE
"3596","59","3",349,FALSE
"3597","59","3",507,FALSE
"3598","59","3",522,FALSE
"3599","59","3",543,FALSE
"3600","59","3",633,FALSE
"3601","59","3",812,FALSE
"3602","59","3",951,TRUE
"3603","59","3",1052,FALSE
"3604","59","3",1078,FALSE
"3605","59","3",1140,TRUE
"3606","59","3",1146,FALSE
"3607","60","1",0,FALSE
"3608","60","1",9,FALSE
"3609","60","1",28,FALSE
"3610","60","1",55,TRUE
"3611","60","1",97,FALSE
"3612","60","1",182,FALSE
"3613","60","1",191,FALSE
"3614","60","1",210,FALSE
"3615","60","1",511,FALSE
"3616","60","1",665,FALSE
"3617","60","1",713,FALSE
"3618","60","1",766,FALSE
"3619","60","1",824,FALSE
"3620","60","1",864,FALSE
"3621","60","1",1030,FALSE
"3622","60","1",1064,FALSE
"3623","60","1",1122,FALSE
"3624","60","2",0,FALSE
"3625","60","2",51,FALSE
"3626","60","2",93,FALSE
"3627","60","2",147,FALSE
"3628","60","2",168,FALSE
"3629","60","2",187,TRUE
"3630","60","2",299,FALSE
"3631","60","2",375,TRUE
"3632","60","2",456,FALSE
"3633","60","2",461,FALSE
"3634","60","2",562,FALSE
"3635","60","2",806,FALSE
"3636","60","2",842,TRUE
"3637","60","2",914,TRUE
"3638","60","2",937,FALSE
"3639","60","2",1045,FALSE
"3640","60","2",1062,FALSE
"3641","60","2",1135,FALSE
"3642","60","3",0,FALSE
"3643","60","3",119,FALSE
"3644","60","3",138,FALSE
"3645","60","3",152,FALSE
"3646","60","3",175,FALSE
"3647","60","3",243,FALSE
"3648","60","3",385,TRUE
"3649","60","3",467,FALSE
"3650","60","3",479,FALSE
"3651","60","3",655,FALSE
"3652","60","3",686,FALSE
"3653","60","3",694,FALSE
"3654","60","3",769,FALSE
"3655","60","3",786,TRUE
"3656","60","3",809,FALSE
"3657","60","3",821,FALSE
"3658","60","3",832,TRUE
"3659","60","3",900,FALSE
"3660","60","3",1017,FALSE
"3661","61","1",0,FALSE
"3662","61","1",33,FALSE
"3663","61","1",59,FALSE
"3664","61","1",210,FALSE
"3665","61","1",218,TRUE
"3666","61","1",269,FALSE
"3667","61","1",291,FALSE
"3668","61","1",294,FALSE
"3669","61","1",367,FALSE
"3670","61","1",403,FALSE
"3671","61","1",486,FALSE
"3672","61","1",513,FALSE
"3673","61","1",566,FALSE
"3674","61","1",642,FALSE
"3675","61","1",689,FALSE
"3676","61","1",764,FALSE
"3677","61","1",819,FALSE
"3678","61","1",852,FALSE
"3679","61","1",980,FALSE
"3680","61","1",1016,FALSE
"3681","61","1",1044,FALSE
"3682","61","1",1050,FALSE
"3683","61","1",1111,FALSE
"3684","61","1",1145,FALSE
"3685","61","2",0,FALSE
"3686","61","2",44,FALSE
"3687","61","2",200,FALSE
"3688","61","2",235,FALSE
"3689","61","2",398,FALSE
"3690","61","2",465,FALSE
"3691","61","2",492,TRUE
"3692","61","2",516,FALSE
"3693","61","2",526,FALSE
"3694","61","2",595,FALSE
"3695","61","2",614,FALSE
"3696","61","2",635,FALSE
"3697","61","2",759,FALSE
"3698","61","2",816,FALSE
"3699","61","2",879,FALSE
"3700","61","2",1036,FALSE
"3701","61","2",1041,FALSE
"3702","61","2",1060,FALSE
"3703","61","2",1085,FALSE
"3704","61","3",0,FALSE
"3705","61","3",230,FALSE
"3706","61","3",353,FALSE
"3707","61","3",446,FALSE
"3708","61","3",515,FALSE
"3709","61","3",525,FALSE
"3710","61","3",534,FALSE
"3711","61","3",677,FALSE
"3712","61","3",703,FALSE
"3713","61","3",828,FALSE
"3714","61","3",863,FALSE
"3715","61","3",877,FALSE
"3716","61","3",893,FALSE
"3717","61","3",1038,FALSE
"3718","61","3",1112,TRUE
"3719","61","3",1147,TRUE
"3720","62","1",0,FALSE
"3721","62","1",19,FALSE
"3722","62","1",124,FALSE
"3723","62","1",341,FALSE
"3724","62","1",456,TRUE
"3725","62","1",525,FALSE
"3726","62","1",532,FALSE
"3727","62","1",542,FALSE
"3728","62","1",599,FALSE
"3729","62","1",603,FALSE
"3730","62","1",606,FALSE
"3731","62","1",630,FALSE
"3732","62","1",673,FALSE
"3733","62","1",734,FALSE
"3734","62","1",864,FALSE
"3735","62","1",886,FALSE
"3736","62","1",906,FALSE
"3737","62","1",943,FALSE
"3738","62","1",988,FALSE
"3739","62","1",1035,FALSE
"3740","62","1",1091,FALSE
"3741","62","1",1143,FALSE
"3742","62","1",1196,FALSE
"3743","62","2",0,FALSE
"3744","62","2",231,FALSE
"3745","62","2",292,TRUE
"3746","62","2",371,FALSE
"3747","62","2",465,FALSE
"3748","62","2",513,FALSE
"3749","62","2",516,FALSE
"3750","62","2",586,FALSE
"3751","62","2",601,TRUE
"3752","62","2",616,FALSE
"3753","62","2",672,FALSE
"3754","62","2",691,FALSE
"3755","62","2",748,FALSE
"3756","62","2",758,TRUE
"3757","62","2",1013,FALSE
"3758","62","2",1074,FALSE
"3759","62","2",1107,FALSE
"3760","62","2",1159,FALSE
"3761","62","3",0,FALSE
"3762","62","3",190,FALSE
"3763","62","3",246,FALSE
"3764","62","3",321,FALSE
"3765","62","3",434,FALSE
"3766","62","3",462,FALSE
"3767","62","3",611,FALSE
"3768","62","3",663,FALSE
"3769","62","3",681,FALSE
"3770","62","3",832,FALSE
"3771","62","3",861,FALSE
"3772","62","3",940,FALSE
"3773","62","3",974,TRUE
"3774","62","3",980,FALSE
"3775","62","3",1004,TRUE
"3776","62","3",1160,FALSE
"3777","62","3",1165,FALSE
"3778","62","3",1171,TRUE
"3779","62","3",1180,FALSE
"3780","63","1",0,FALSE
"3781","63","1",53,TRUE
"3782","63","1",67,FALSE
"3783","63","1",86,FALSE
"3784","63","1",96,FALSE
"3785","63","1",108,FALSE
"3786","63","1",169,FALSE
"3787","63","1",208,FALSE
"3788","63","1",278,FALSE
"3789","63","1",348,FALSE
"3790","63","1",397,FALSE
"3791","63","1",464,FALSE
"3792","63","1",467,FALSE
"3793","63","1",580,FALSE
"3794","63","1",597,FALSE
"3795","63","1",717,FALSE
"3796","63","1",812,FALSE
"3797","63","1",855,FALSE
"3798","63","1",866,FALSE
"3799","63","1",880,FALSE
"3800","63","1",895,FALSE
"3801","63","1",902,FALSE
"3802","63","1",934,FALSE
"3803","63","1",949,FALSE
"3804","63","1",958,FALSE
"3805","63","1",984,FALSE
"3806","63","1",1182,FALSE
"3807","63","1",1192,FALSE
"3808","63","1",1197,FALSE
"3809","63","2",0,FALSE
"3810","63","2",91,FALSE
"3811","63","2",150,FALSE
"3812","63","2",194,FALSE
"3813","63","2",431,TRUE
"3814","63","2",444,FALSE
"3815","63","2",466,FALSE
"3816","63","2",504,FALSE
"3817","63","2",637,FALSE
"3818","63","2",663,FALSE
"3819","63","2",825,FALSE
"3820","63","2",889,FALSE
"3821","63","2",954,FALSE
"3822","63","2",1027,FALSE
"3823","63","2",1146,FALSE
"3824","63","2",1170,FALSE
"3825","63","3",0,FALSE
"3826","63","3",35,FALSE
"3827","63","3",158,FALSE
"3828","63","3",184,FALSE
"3829","63","3",211,FALSE
"3830","63","3",245,FALSE
"3831","63","3",338,FALSE
"3832","63","3",383,FALSE
"3833","63","3",473,FALSE
"3834","63","3",645,FALSE
"3835","63","3",728,FALSE
"3836","63","3",750,FALSE
"3837","63","3",855,FALSE
"3838","63","3",890,FALSE
"3839","63","3",965,FALSE
"3840","63","3",983,FALSE
"3841","63","3",1155,TRUE
"3842","63","3",1178,FALSE
"3843","64","1",0,FALSE
"3844","64","1",86,FALSE
"3845","64","1",98,FALSE
"3846","64","1",104,FALSE
"3847","64","1",201,FALSE
"3848","64","1",204,FALSE
"3849","64","1",293,FALSE
"3850","64","1",431,FALSE
"3851","64","1",484,FALSE
"3852","64","1",524,FALSE
"3853","64","1",591,FALSE
"3854","64","1",596,FALSE
"3855","64","1",659,FALSE
"3856","64","1",926,FALSE
"3857","64","1",1084,FALSE
"3858","64","1",1164,FALSE
"3859","64","2",0,FALSE
"3860","64","2",52,FALSE
"3861","64","2",73,TRUE
"3862","64","2",160,FALSE
"3863","64","2",170,FALSE
"3864","64","2",356,FALSE
"3865","64","2",415,FALSE
"3866","64","2",424,FALSE
"3867","64","2",513,FALSE
"3868","64","2",528,FALSE
"3869","64","2",625,FALSE
"3870","64","2",730,FALSE
"3871","64","2",818,FALSE
"3872","64","2",889,FALSE
"3873","64","2",927,FALSE
"3874","64","2",1008,FALSE
"3875","64","2",1018,FALSE
"3876","64","2",1024,FALSE
"3877","64","2",1046,FALSE
"3878","64","2",1150,FALSE
"3879","64","2",1167,FALSE
"3880","64","3",0,FALSE
"3881","64","3",27,FALSE
"3882","64","3",48,FALSE
"3883","64","3",95,FALSE
"3884","64","3",166,FALSE
"3885","64","3",277,FALSE
"3886","64","3",337,TRUE
"3887","64","3",366,FALSE
"3888","64","3",377,FALSE
"3889","64","3",421,FALSE
"3890","64","3",426,FALSE
"3891","64","3",597,FALSE
"3892","64","3",645,FALSE
"3893","64","3",651,FALSE
"3894","64","3",798,FALSE
"3895","64","3",824,FALSE
"3896","64","3",926,FALSE
"3897","64","3",971,FALSE
"3898","64","3",982,FALSE
"3899","64","3",1003,FALSE
"3900","64","3",1077,FALSE
"3901","64","4",0,FALSE
"3902","64","4",34,FALSE
"3903","64","4",139,TRUE
"3904","65","1",0,FALSE
"3905","65","1",114,FALSE
"3906","65","1",154,FALSE
"3907","65","1",187,FALSE
"3908","65","1",376,FALSE
"3909","65","1",380,FALSE
"3910","65","1",402,FALSE
"3911","65","1",428,FALSE
"3912","65","1",572,FALSE
"3913","65","1",658,FALSE
"3914","65","1",670,FALSE
"3915","65","1",787,FALSE
"3916","65","1",931,FALSE
"3917","65","1",1001,FALSE
"3918","65","1",1061,FALSE
"3919","65","1",1188,FALSE
"3920","65","1",1193,FALSE
"3921","65","2",0,FALSE
"3922","65","2",6,FALSE
"3923","65","2",26,FALSE
"3924","65","2",34,FALSE
"3925","65","2",39,FALSE
"3926","65","2",72,FALSE
"3927","65","2",287,TRUE
"3928","65","2",332,FALSE
"3929","65","2",342,FALSE
"3930","65","2",410,FALSE
"3931","65","2",438,FALSE
"3932","65","2",443,FALSE
"3933","65","2",464,TRUE
"3934","65","2",477,FALSE
"3935","65","2",547,FALSE
"3936","65","2",581,FALSE
"3937","65","2",602,FALSE
"3938","65","2",615,FALSE
"3939","65","2",773,FALSE
"3940","65","2",846,FALSE
"3941","65","2",875,FALSE
"3942","65","2",894,FALSE
"3943","65","2",947,FALSE
"3944","65","2",1034,FALSE
"3945","65","2",1152,FALSE
"3946","65","2",1183,FALSE
"3947","65","3",0,FALSE
"3948","65","3",105,FALSE
"3949","65","3",144,FALSE
"3950","65","3",244,FALSE
"3951","65","3",320,FALSE
"3952","65","3",362,FALSE
"3953","65","3",392,TRUE
"3954","65","3",454,FALSE
"3955","65","3",495,FALSE
"3956","65","3",521,FALSE
"3957","65","3",762,FALSE
"3958","65","3",902,FALSE
"3959","65","3",913,FALSE
"3960","65","3",931,FALSE
"3961","65","3",934,FALSE
"3962","65","3",947,FALSE
"3963","65","3",968,FALSE
"3964","65","3",1045,FALSE
"3965","65","3",1076,TRUE
"3966","65","3",1199,TRUE
"3967","66","1",0,FALSE
"3968","66","1",23,FALSE
"3969","66","1",42,FALSE
"3970","66","1",207,FALSE
"3971","66","1",251,FALSE
"3972","66","1",279,FALSE
"3973","66","1",296,FALSE
"3974","66","1",374,FALSE
"3975","66","1",405,FALSE
"3976","66","1",502,FALSE
"3977","66","1",512,FALSE
"3978","66","1",517,FALSE
"3979","66","1",589,TRUE
"3980","66","1",704,FALSE
"3981","66","1",729,FALSE
"3982","66","1",865,FALSE
"3983","66","1",941,FALSE
"3984","66","1",1029,FALSE
"3985","66","1",1035,FALSE
"3986","66","1",1066,FALSE
"3987","66","1",1073,FALSE
"3988","66","1",1087,FALSE
"3989","66","1",1155,FALSE
"3990","66","2",0,FALSE
"3991","66","2",15,TRUE
"3992","66","2",39,FALSE
"3993","66","2",41,FALSE
"3994","66","2",55,FALSE
"3995","66","2",93,FALSE
"3996","66","2",157,FALSE
"3997","66","2",291,FALSE
"3998","66","2",316,FALSE
"3999","66","2",321,FALSE
"4000","66","2",488,FALSE
"4001","66","2",525,FALSE
"4002","66","2",558,FALSE
"4003","66","2",579,FALSE
"4004","66","2",621,FALSE
"4005","66","2",706,FALSE
"4006","66","2",767,TRUE
"4007","66","2",782,FALSE
"4008","66","2",814,FALSE
"4009","66","2",826,FALSE
"4010","66","2",878,FALSE
"4011","66","2",907,FALSE
"4012","66","2",1026,FALSE
"4013","66","2",1062,FALSE
"4014","66","2",1066,FALSE
"4015","66","2",1077,TRUE
"4016","66","2",1129,FALSE
"4017","66","3",0,FALSE
"4018","66","3",19,FALSE
"4019","66","3",24,FALSE
"4020","66","3",53,FALSE
"4021","66","3",107,FALSE
"4022","66","3",257,FALSE
"4023","66","3",500,FALSE
"4024","66","3",654,FALSE
"4025","66","3",696,TRUE
"4026","66","3",737,FALSE
"4027","66","3",756,FALSE
"4028","66","3",760,FALSE
"4029","66","3",846,FALSE
"4030","66","3",863,FALSE
"4031","66","3",878,FALSE
"4032","66","3",967,FALSE
"4033","66","3",977,FALSE
"4034","66","3",988,TRUE
"4035","66","4",0,FALSE
"4036","66","4",89,FALSE
"4037","66","4",107,FALSE
"4038","66","4",212,FALSE
"4039","66","4",261,FALSE
"4040","67","1",0,FALSE
"4041","67","1",20,FALSE
"4042","67","1",172,TRUE
"4043","67","1",217,FALSE
"4044","67","1",233,FALSE
"4045","67","1",251,FALSE
"4046","67","1",425,FALSE
"4047","67","1",497,FALSE
"4048","67","1",542,FALSE
"4049","67","1",714,FALSE
"4050","67","1",774,FALSE
"4051","67","1",803,FALSE
"4052","67","1",814,FALSE
"4053","67","1",969,FALSE
"4054","67","1",973,FALSE
"4055","67","1",1097,FALSE
"4056","67","2",0,FALSE
"4057","67","2",78,FALSE
"4058","67","2",101,FALSE
"4059","67","2",142,FALSE
"4060","67","2",261,FALSE
"4061","67","2",393,FALSE
"4062","67","2",473,FALSE
"4063","67","2",627,FALSE
"4064","67","2",649,FALSE
"4065","67","2",654,FALSE
"4066","67","2",821,TRUE
"4067","67","2",826,FALSE
"4068","67","2",864,FALSE
"4069","67","2",1034,FALSE
"4070","67","2",1059,FALSE
"4071","67","2",1095,FALSE
"4072","67","2",1102,FALSE
"4073","67","2",1147,FALSE
"4074","67","2",1184,FALSE
"4075","67","3",0,FALSE
"4076","67","3",218,FALSE
"4077","67","3",343,FALSE
"4078","67","3",360,FALSE
"4079","67","3",368,FALSE
"4080","67","3",427,FALSE
"4081","67","3",473,FALSE
"4082","67","3",645,FALSE
"4083","67","3",680,FALSE
"4084","67","3",765,FALSE
"4085","67","3",863,FALSE
"4086","67","3",901,FALSE
"4087","67","3",963,TRUE
"4088","67","3",1042,FALSE
"4089","67","3",1186,FALSE
"4090","67","3",1195,FALSE
"4091","68","1",0,FALSE
"4092","68","1",181,FALSE
"4093","68","1",325,FALSE
"4094","68","1",353,FALSE
"4095","68","1",428,FALSE
"4096","68","1",550,FALSE
"4097","68","1",735,FALSE
"4098","68","1",813,FALSE
"4099","68","1",871,FALSE
"4100","68","1",901,FALSE
"4101","68","1",971,FALSE
"4102","68","1",1046,FALSE
"4103","68","1",1135,FALSE
"4104","68","2",0,FALSE
"4105","68","2",59,TRUE
"4106","68","2",123,TRUE
"4107","68","2",185,FALSE
"4108","68","2",217,FALSE
"4109","68","2",322,FALSE
"4110","68","2",336,FALSE
"4111","68","2",391,TRUE
"4112","68","2",503,FALSE
"4113","68","2",644,FALSE
"4114","68","2",689,FALSE
"4115","68","2",740,FALSE
"4116","68","2",771,FALSE
"4117","68","2",797,FALSE
"4118","68","2",813,FALSE
"4119","68","2",933,FALSE
"4120","68","2",954,FALSE
"4121","68","2",1046,FALSE
"4122","68","2",1075,FALSE
"4123","68","2",1104,FALSE
"4124","68","2",1128,FALSE
"4125","68","2",1178,FALSE
"4126","68","3",0,FALSE
"4127","68","3",50,TRUE
"4128","68","3",61,FALSE
"4129","68","3",152,FALSE
"4130","68","3",261,FALSE
"4131","68","3",273,FALSE
"4132","68","3",279,FALSE
"4133","68","3",311,FALSE
"4134","68","3",480,FALSE
"4135","68","3",628,FALSE
"4136","68","3",679,FALSE
"4137","68","3",884,FALSE
"4138","68","3",918,FALSE
"4139","68","3",991,FALSE
"4140","68","3",996,FALSE
"4141","68","3",1018,TRUE
"4142","68","3",1068,FALSE
"4143","68","3",1081,FALSE
"4144","68","3",1100,FALSE
"4145","68","3",1181,TRUE
"4146","69","1",0,FALSE
"4147","69","1",63,FALSE
"4148","69","1",112,FALSE
"4149","69","1",129,FALSE
"4150","69","1",180,FALSE
"4151","69","1",217,FALSE
"4152","69","1",321,FALSE
"4153","69","1",349,TRUE
"4154","69","1",388,TRUE
"4155","69","1",420,FALSE
"4156","69","1",583,FALSE
"4157","69","1",638,FALSE
"4158","69","1",690,FALSE
"4159","69","1",697,FALSE
"4160","69","1",745,FALSE
"4161","69","1",789,TRUE
"4162","69","1",898,FALSE
"4163","69","1",930,FALSE
"4164","69","1",1077,FALSE
"4165","69","1",1114,FALSE
"4166","69","2",0,FALSE
"4167","69","2",66,FALSE
"4168","69","2",288,FALSE
"4169","69","2",397,FALSE
"4170","69","2",582,FALSE
"4171","69","2",650,FALSE
"4172","69","2",705,FALSE
"4173","69","2",732,FALSE
"4174","69","2",735,FALSE
"4175","69","2",805,FALSE
"4176","69","2",838,FALSE
"4177","69","2",849,FALSE
"4178","69","2",928,FALSE
"4179","69","2",987,FALSE
"4180","69","2",1064,FALSE
"4181","69","2",1118,FALSE
"4182","69","3",0,FALSE
"4183","69","3",42,FALSE
"4184","69","3",80,FALSE
"4185","69","3",134,FALSE
"4186","69","3",211,FALSE
"4187","69","3",276,FALSE
"4188","69","3",281,FALSE
"4189","69","3",311,FALSE
"4190","69","3",347,FALSE
"4191","69","3",371,FALSE
"4192","69","3",397,FALSE
"4193","69","3",432,FALSE
"4194","69","3",479,FALSE
"4195","69","3",501,FALSE
"4196","69","3",593,FALSE
"4197","69","3",598,FALSE
"4198","69","3",605,FALSE
"4199","69","3",765,FALSE
"4200","69","3",874,FALSE
"4201","69","3",979,FALSE
"4202","69","3",1013,FALSE
"4203","69","3",1022,FALSE
"4204","69","3",1030,FALSE
"4205","69","3",1125,FALSE
"4206","69","3",1198,FALSE
"4207","70","1",0,FALSE
"4208","70","1",25,FALSE
"4209","70","1",132,FALSE
"4210","70","1",220,FALSE
"4211","70","1",261,FALSE
"4212","70","1",291,FALSE
"4213","70","1",324,FALSE
"4214","70","1",357,FALSE
"4215","70","1",393,FALSE
"4216","70","1",448,FALSE
"4217","70","1",581,FALSE
"4218","70","1",622,FALSE
"4219","70","1",758,FALSE
"4220","70","1",835,FALSE
"4221","70","1",854,FALSE
"4222","70","1",957,TRUE
"4223","70","1",969,FALSE
"4224","70","1",1002,FALSE
"4225","70","1",1011,FALSE
"4226","70","1",1043,FALSE
"4227","70","1",1167,FALSE
"4228","70","2",0,FALSE
"4229","70","2",203,FALSE
"4230","70","2",261,FALSE
"4231","70","2",276,FALSE
"4232","70","2",296,FALSE
"4233","70","2",378,FALSE
"4234","70","2",397,FALSE
"4235","70","2",407,FALSE
"4236","70","2",514,FALSE
"4237","70","2",548,FALSE
"4238","70","2",712,FALSE
"4239","70","2",735,FALSE
"4240","70","2",794,FALSE
"4241","70","2",840,FALSE
"4242","70","2",866,FALSE
"4243","70","2",962,FALSE
"4244","70","2",1011,FALSE
"4245","70","2",1096,FALSE
"4246","70","2",1120,FALSE
"4247","70","2",1158,FALSE
"4248","70","3",0,FALSE
"4249","70","3",27,FALSE
"4250","70","3",83,FALSE
"4251","70","3",98,TRUE
"4252","70","3",170,FALSE
