"","id","period","play.lengths","result"
"7190",309,"3",195,"stop"
"7191",309,"3",55,"stop"
"7192",309,"3",18,"stop"
"7193",309,"3",19,"stop"
"7194",309,"3",119,"stop"
"7195",309,"3",42,"stop"
"7196",309,"3",66,"stop"
"7198",310,"1",121,"stop"
"7199",310,"1",15,"stop"
"7200",310,"1",129,"stop"
"7201",310,"1",18,"stop"
"7202",310,"1",53,"stop"
"7203",310,"1",79,"stop"
"7204",310,"1",20,"stop"
"7205",310,"1",56,"stop"
"7206",310,"1",29,"stop"
"7207",310,"1",29,"stop"
"7208",310,"1",16,"stop"
"7209",310,"1",79,"stop"
"7210",310,"1",38,"stop"
"7211",310,"1",4,"stop"
"7212",310,"1",54,"stop"
"7213",310,"1",16,"stop"
"7214",310,"1",125,"stop"
"7215",310,"1",145,"stop"
"7217",310,"2",33,"stop"
"7218",310,"2",81,"stop"
"7219",310,"2",62,"stop"
"7220",310,"2",11,"stop"
"7221",310,"2",114,"stop"
"7222",310,"2",41,"stop"
"7223",310,"2",59,"stop"
"7224",310,"2",16,"stop"
"7225",310,"2",75,"stop"
"7226",310,"2",75,"stop"
"7227",310,"2",32,"stop"
"7228",310,"2",21,"goal"
"7230",310,"2",126,"stop"
"7231",310,"2",20,"stop"
"7232",310,"2",21,"stop"
"7233",310,"2",37,"stop"
"7234",310,"2",26,"stop"
"7235",310,"2",58,"goal"
"7237",310,"2",32,"stop"
"7238",310,"2",23,"stop"
"7239",310,"2",6,"stop"
"7240",310,"2",72,"stop"
"7241",310,"2",15,"stop"
"7242",310,"2",30,"stop"
"7243",310,"2",38,"stop"
"7245",310,"3",50,"stop"
"7246",310,"3",83,"stop"
"7247",310,"3",345,"goal"
"7249",310,"3",87,"stop"
"7250",310,"3",213,"stop"
"7251",310,"3",114,"stop"
"7252",310,"3",10,"stop"
"7253",310,"3",69,"stop"
"7254",310,"3",4,"goal"
"7256",310,"3",25,"stop"
"7257",310,"3",69,"stop"
"7258",310,"3",13,"stop"
"7259",310,"3",114,"stop"
"7261",310,"4",11,"stop"
"7262",310,"4",13,"goal"
"7264",311,"1",14,"stop"
"7265",311,"1",36,"stop"
"7266",311,"1",67,"stop"
"7267",311,"1",16,"stop"
"7268",311,"1",77,"stop"
"7269",311,"1",37,"stop"
"7270",311,"1",102,"stop"
"7271",311,"1",91,"stop"
"7272",311,"1",31,"stop"
"7273",311,"1",6,"stop"
"7274",311,"1",34,"stop"
"7275",311,"1",46,"stop"
"7276",311,"1",13,"stop"
"7277",311,"1",56,"stop"
"7278",311,"1",52,"stop"
"7279",311,"1",37,"stop"
"7280",311,"1",37,"stop"
"7281",311,"1",12,"stop"
"7282",311,"1",96,"stop"
"7283",311,"1",22,"stop"
"7284",311,"1",43,"stop"
"7285",311,"1",147,"stop"
"7286",311,"1",31,"stop"
"7287",311,"1",82,"stop"
"7289",311,"2",113,"stop"
"7290",311,"2",65,"stop"
"7291",311,"2",24,"stop"
"7292",311,"2",86,"stop"
"7293",311,"2",33,"stop"
"7294",311,"2",5,"stop"
"7295",311,"2",79,"stop"
"7296",311,"2",68,"stop"
"7297",311,"2",35,"stop"
"7298",311,"2",152,"stop"
"7299",311,"2",93,"stop"
"7300",311,"2",166,"stop"
"7301",311,"2",164,"stop"
"7302",311,"2",44,"stop"
"7304",311,"3",31,"stop"
"7305",311,"3",44,"stop"
"7306",311,"3",246,"stop"
"7307",311,"3",5,"stop"
"7308",311,"3",168,"stop"
"7309",311,"3",148,"stop"
"7310",311,"3",20,"stop"
"7311",311,"3",43,"stop"
"7312",311,"3",67,"stop"
"7313",311,"3",36,"goal"
"7315",311,"3",15,"stop"
"7316",311,"3",256,"stop"
"7318",312,"1",8,"stop"
"7319",312,"1",36,"stop"
"7320",312,"1",62,"stop"
"7321",312,"1",37,"stop"
"7322",312,"1",37,"stop"
"7323",312,"1",41,"stop"
"7324",312,"1",3,"stop"
"7325",312,"1",52,"stop"
"7326",312,"1",22,"goal"
"7328",312,"1",63,"stop"
"7329",312,"1",38,"stop"
"7330",312,"1",17,"stop"
"7331",312,"1",77,"stop"
"7332",312,"1",20,"stop"
"7333",312,"1",162,"stop"
"7334",312,"1",8,"stop"
"7335",312,"1",76,"goal"
"7337",312,"1",46,"stop"
"7338",312,"1",10,"stop"
"7339",312,"1",80,"stop"
"7340",312,"1",14,"stop"
"7341",312,"1",150,"stop"
"7342",312,"1",14,"stop"
"7343",312,"1",19,"stop"
"7345",312,"2",192,"stop"
"7346",312,"2",12,"stop"
"7347",312,"2",29,"stop"
"7348",312,"2",77,"stop"
"7349",312,"2",6,"stop"
"7350",312,"2",6,"stop"
"7351",312,"2",32,"stop"
"7352",312,"2",73,"stop"
"7353",312,"2",85,"stop"
"7354",312,"2",20,"stop"
"7355",312,"2",182,"goal"
"7357",312,"2",45,"stop"
"7358",312,"2",3,"stop"
"7359",312,"2",14,"goal"
"7361",312,"2",28,"stop"
"7362",312,"2",10,"stop"
"7363",312,"2",18,"stop"
"7364",312,"2",48,"goal"
"7366",312,"2",36,"stop"
"7367",312,"2",53,"goal"
"7369",312,"2",68,"stop"
"7370",312,"2",42,"stop"
"7371",312,"2",26,"stop"
"7372",312,"2",65,"stop"
"7373",312,"2",28,"stop"
"7375",312,"3",132,"stop"
"7376",312,"3",6,"stop"
"7377",312,"3",87,"stop"
"7378",312,"3",42,"stop"
"7379",312,"3",48,"stop"
"7380",312,"3",6,"stop"
"7381",312,"3",17,"stop"
"7382",312,"3",54,"stop"
"7383",312,"3",146,"stop"
"7384",312,"3",22,"stop"
"7385",312,"3",55,"stop"
"7386",312,"3",133,"stop"
"7387",312,"3",87,"stop"
"7388",312,"3",42,"stop"
"7389",312,"3",50,"stop"
"7390",312,"3",22,"stop"
"7391",312,"3",23,"stop"
"7392",312,"3",25,"stop"
"7393",312,"3",82,"stop"
"7394",312,"3",87,"stop"
"7396",312,"4",61,"stop"
"7397",312,"4",101,"stop"
"7398",312,"4",36,"stop"
"7399",312,"4",93,"stop"
"7401",313,"1",25,"stop"
"7402",313,"1",14,"stop"
"7403",313,"1",7,"stop"
"7404",313,"1",113,"stop"
"7405",313,"1",11,"stop"
"7406",313,"1",178,"stop"
"7407",313,"1",35,"stop"
"7408",313,"1",64,"stop"
"7409",313,"1",20,"goal"
"7411",313,"1",51,"stop"
"7412",313,"1",114,"stop"
"7413",313,"1",80,"stop"
"7414",313,"1",48,"stop"
"7415",313,"1",10,"stop"
"7416",313,"1",59,"stop"
"7417",313,"1",81,"stop"
"7418",313,"1",49,"stop"
"7419",313,"1",74,"stop"
"7420",313,"1",41,"stop"
"7422",313,"2",81,"stop"
"7423",313,"2",11,"stop"
"7424",313,"2",16,"stop"
"7425",313,"2",30,"stop"
"7426",313,"2",149,"stop"
"7427",313,"2",20,"goal"
"7429",313,"2",144,"stop"
"7430",313,"2",4,"stop"
"7431",313,"2",70,"stop"
"7432",313,"2",154,"stop"
"7433",313,"2",119,"stop"
"7434",313,"2",29,"stop"
"7435",313,"2",15,"stop"
"7436",313,"2",45,"stop"
"7437",313,"2",40,"stop"
"7438",313,"2",53,"stop"
"7439",313,"2",56,"goal"
"7441",313,"2",41,"stop"
"7443",313,"3",65,"goal"
"7445",313,"3",197,"stop"
"7446",313,"3",37,"stop"
"7447",313,"3",17,"stop"
"7448",313,"3",62,"stop"
"7449",313,"3",91,"stop"
"7450",313,"3",7,"stop"
"7451",313,"3",39,"stop"
"7452",313,"3",52,"stop"
"7453",313,"3",5,"stop"
"7454",313,"3",28,"stop"
"7455",313,"3",26,"stop"
"7456",313,"3",27,"stop"
"7457",313,"3",44,"stop"
"7458",313,"3",66,"stop"
"7459",313,"3",70,"stop"
"7460",313,"3",238,"stop"
"7461",313,"3",62,"stop"
"7462",313,"3",19,"stop"
"7463",313,"3",21,"stop"
"7464",313,"3",22,"stop"
"7466",314,"1",9,"stop"
"7467",314,"1",7,"stop"
"7468",314,"1",55,"stop"
"7469",314,"1",35,"stop"
"7470",314,"1",133,"stop"
"7471",314,"1",44,"stop"
"7472",314,"1",154,"stop"
"7473",314,"1",19,"stop"
"7474",314,"1",59,"stop"
"7475",314,"1",9,"stop"
"7476",314,"1",188,"stop"
"7477",314,"1",34,"stop"
"7478",314,"1",28,"stop"
"7479",314,"1",17,"stop"
"7480",314,"1",29,"goal"
"7482",314,"1",165,"stop"
"7483",314,"1",168,"stop"
"7485",314,"2",22,"stop"
"7486",314,"2",164,"stop"
"7487",314,"2",105,"stop"
"7488",314,"2",60,"stop"
"7489",314,"2",58,"stop"
"7490",314,"2",38,"stop"
"7491",314,"2",152,"stop"
"7492",314,"2",325,"stop"
"7493",314,"2",79,"goal"
"7495",314,"2",137,"stop"
"7496",314,"2",59,"stop"
"7498",314,"3",72,"stop"
"7499",314,"3",78,"stop"
"7500",314,"3",27,"stop"
"7501",314,"3",156,"stop"
"7502",314,"3",72,"goal"
"7504",314,"3",95,"stop"
"7505",314,"3",46,"stop"
"7506",314,"3",40,"stop"
"7507",314,"3",71,"stop"
"7508",314,"3",37,"stop"
"7509",314,"3",130,"stop"
"7510",314,"3",147,"goal"
"7512",314,"3",18,"stop"
"7513",314,"3",141,"goal"
"7515",314,"3",30,"stop"
"7517",315,"1",119,"stop"
"7518",315,"1",156,"stop"
"7519",315,"1",43,"stop"
"7520",315,"1",33,"stop"
"7521",315,"1",13,"stop"
"7522",315,"1",12,"stop"
"7523",315,"1",6,"stop"
"7524",315,"1",32,"stop"
"7525",315,"1",16,"goal"
"7527",315,"1",20,"stop"
"7528",315,"1",64,"stop"
"7529",315,"1",54,"stop"
"7530",315,"1",17,"stop"
"7531",315,"1",21,"stop"
"7532",315,"1",53,"stop"
"7533",315,"1",7,"stop"
"7534",315,"1",52,"stop"
"7535",315,"1",228,"stop"
"7536",315,"1",25,"stop"
"7537",315,"1",158,"goal"
"7539",315,"1",38,"stop"
"7540",315,"1",22,"stop"
"7542",315,"2",68,"stop"
"7543",315,"2",95,"stop"
"7544",315,"2",115,"stop"
"7545",315,"2",127,"stop"
"7546",315,"2",18,"goal"
"7548",315,"2",139,"stop"
"7549",315,"2",64,"stop"
"7550",315,"2",100,"stop"
"7551",315,"2",26,"goal"
"7553",315,"2",49,"stop"
"7554",315,"2",145,"stop"
"7555",315,"2",93,"stop"
"7556",315,"2",21,"goal"
"7558",315,"2",36,"stop"
"7559",315,"2",12,"stop"
"7560",315,"2",67,"stop"
"7562",315,"3",65,"stop"
"7563",315,"3",64,"stop"
"7564",315,"3",44,"stop"
"7565",315,"3",36,"stop"
"7566",315,"3",25,"stop"
"7567",315,"3",13,"goal"
"7569",315,"3",50,"stop"
"7570",315,"3",48,"stop"
"7571",315,"3",22,"goal"
"7573",315,"3",43,"stop"
"7574",315,"3",37,"stop"
"7575",315,"3",37,"goal"
"7577",315,"3",80,"stop"
"7578",315,"3",4,"stop"
"7579",315,"3",63,"goal"
"7581",315,"3",41,"stop"
"7582",315,"3",122,"stop"
"7583",315,"3",37,"stop"
"7584",315,"3",34,"stop"
"7585",315,"3",132,"stop"
"7586",315,"3",11,"goal"
"7588",315,"3",90,"goal"
"7590",315,"3",63,"stop"
"7591",315,"3",13,"stop"
"7593",316,"1",91,"stop"
"7594",316,"1",35,"stop"
"7595",316,"1",2,"stop"
"7596",316,"1",30,"stop"
"7597",316,"1",51,"stop"
"7598",316,"1",131,"goal"
"7600",316,"1",135,"stop"
"7601",316,"1",92,"stop"
"7602",316,"1",55,"stop"
"7603",316,"1",17,"goal"
"7605",316,"1",36,"stop"
"7606",316,"1",43,"stop"
"7607",316,"1",9,"goal"
"7609",316,"1",21,"stop"
"7610",316,"1",44,"stop"
"7611",316,"1",64,"stop"
"7612",316,"1",26,"stop"
"7613",316,"1",109,"goal"
"7615",316,"1",68,"stop"
"7616",316,"1",87,"stop"
"7617",316,"1",15,"stop"
"7618",316,"1",32,"stop"
"7620",316,"2",19,"stop"
"7621",316,"2",30,"stop"
"7622",316,"2",29,"stop"
"7623",316,"2",29,"stop"
"7624",316,"2",176,"stop"
"7625",316,"2",145,"stop"
"7626",316,"2",122,"stop"
"7627",316,"2",91,"stop"
"7628",316,"2",5,"stop"
"7629",316,"2",47,"stop"
"7630",316,"2",147,"stop"
"7631",316,"2",23,"stop"
"7632",316,"2",83,"goal"
"7634",316,"2",99,"stop"
"7636",316,"3",35,"stop"
"7637",316,"3",67,"stop"
"7638",316,"3",10,"goal"
"7640",316,"3",37,"stop"
"7641",316,"3",67,"stop"
"7642",316,"3",24,"goal"
"7644",316,"3",16,"stop"
"7645",316,"3",76,"stop"
"7646",316,"3",70,"stop"
"7647",316,"3",42,"stop"
"7648",316,"3",110,"stop"
"7649",316,"3",265,"stop"
"7650",316,"3",5,"stop"
"7651",316,"3",66,"stop"
"7652",316,"3",114,"stop"
"7653",316,"3",136,"stop"
"7654",316,"3",29,"stop"
"7655",316,"3",3,"stop"
"7656",316,"3",27,"goal"
"7658",317,"1",97,"stop"
"7659",317,"1",33,"stop"
"7660",317,"1",120,"stop"
"7661",317,"1",231,"stop"
"7662",317,"1",82,"stop"
"7663",317,"1",144,"stop"
"7664",317,"1",11,"stop"
"7665",317,"1",90,"stop"
"7666",317,"1",24,"goal"
"7668",317,"1",71,"stop"
"7669",317,"1",38,"stop"
"7670",317,"1",82,"stop"
"7671",317,"1",25,"stop"
"7672",317,"1",20,"stop"
"7673",317,"1",7,"stop"
"7675",317,"2",7,"stop"
"7676",317,"2",22,"stop"
"7677",317,"2",26,"goal"
"7679",317,"2",58,"stop"
"7680",317,"2",53,"stop"
"7681",317,"2",42,"stop"
"7682",317,"2",26,"stop"
"7683",317,"2",14,"stop"
"7684",317,"2",39,"stop"
"7685",317,"2",51,"stop"
"7686",317,"2",4,"stop"
"7687",317,"2",47,"goal"
"7689",317,"2",42,"stop"
"7690",317,"2",289,"stop"
"7691",317,"2",26,"stop"
"7692",317,"2",125,"stop"
"7693",317,"2",168,"stop"
"7694",317,"2",35,"stop"
"7695",317,"2",10,"stop"
"7696",317,"2",18,"goal"
"7699",317,"3",42,"stop"
"7700",317,"3",133,"stop"
"7701",317,"3",47,"stop"
"7702",317,"3",154,"stop"
"7703",317,"3",73,"stop"
"7704",317,"3",73,"stop"
"7705",317,"3",69,"stop"
"7706",317,"3",13,"stop"
"7707",317,"3",127,"stop"
"7708",317,"3",12,"stop"
"7709",317,"3",100,"stop"
"7710",317,"3",116,"stop"
"7711",317,"3",17,"stop"
"7712",317,"3",36,"stop"
"7713",317,"3",49,"stop"
"7714",317,"3",60,"goal"
"7717",318,"1",77,"stop"
"7718",318,"1",148,"stop"
"7719",318,"1",58,"stop"
"7720",318,"1",25,"stop"
"7721",318,"1",28,"stop"
"7722",318,"1",49,"stop"
"7723",318,"1",57,"stop"
"7724",318,"1",12,"stop"
"7725",318,"1",64,"stop"
"7726",318,"1",13,"goal"
"7728",318,"1",93,"stop"
"7729",318,"1",82,"stop"
"7730",318,"1",32,"stop"
"7731",318,"1",136,"stop"
"7732",318,"1",23,"stop"
"7733",318,"1",132,"stop"
"7734",318,"1",17,"stop"
"7735",318,"1",32,"stop"
"7736",318,"1",16,"stop"
"7737",318,"1",58,"stop"
"7738",318,"1",47,"stop"
"7740",318,"2",184,"stop"
"7741",318,"2",4,"stop"
"7742",318,"2",11,"stop"
"7743",318,"2",14,"goal"
"7745",318,"2",177,"stop"
"7746",318,"2",138,"stop"
"7747",318,"2",71,"stop"
"7748",318,"2",49,"stop"
"7749",318,"2",86,"stop"
"7750",318,"2",163,"stop"
"7751",318,"2",114,"stop"
"7752",318,"2",5,"stop"
"7753",318,"2",100,"goal"
"7755",318,"2",2,"stop"
"7756",318,"2",21,"stop"
"7757",318,"2",10,"stop"
"7759",318,"3",101,"stop"
"7760",318,"3",136,"stop"
"7761",318,"3",14,"stop"
"7762",318,"3",10,"stop"
"7763",318,"3",68,"stop"
"7764",318,"3",35,"stop"
"7765",318,"3",73,"stop"
"7766",318,"3",57,"stop"
"7767",318,"3",109,"stop"
"7768",318,"3",108,"stop"
"7769",318,"3",206,"stop"
"7770",318,"3",53,"stop"
"7771",318,"3",7,"stop"
"7773",319,"1",227,"stop"
"7774",319,"1",12,"goal"
"7776",319,"1",72,"stop"
"7777",319,"1",42,"stop"
"7778",319,"1",291,"stop"
"7779",319,"1",32,"stop"
"7780",319,"1",20,"stop"
"7781",319,"1",278,"stop"
"7782",319,"1",112,"stop"
"7783",319,"1",7,"stop"
"7784",319,"1",37,"stop"
"7785",319,"1",12,"goal"
"7787",319,"1",55,"stop"
"7789",319,"2",54,"stop"
"7790",319,"2",29,"stop"
"7791",319,"2",35,"stop"
"7792",319,"2",101,"stop"
"7793",319,"2",88,"stop"
"7794",319,"2",7,"goal"
"7796",319,"2",21,"stop"
"7797",319,"2",14,"stop"
"7798",319,"2",204,"stop"
"7799",319,"2",139,"stop"
"7800",319,"2",24,"stop"
"7801",319,"2",11,"stop"
"7802",319,"2",33,"stop"
"7803",319,"2",49,"stop"
"7804",319,"2",9,"stop"
"7805",319,"2",14,"stop"
"7806",319,"2",178,"stop"
"7807",319,"2",152,"stop"
"7809",319,"3",245,"stop"
"7810",319,"3",56,"stop"
"7811",319,"3",12,"stop"
"7812",319,"3",32,"stop"
"7813",319,"3",28,"stop"
"7814",319,"3",122,"stop"
"7815",319,"3",31,"stop"
"7816",319,"3",12,"stop"
"7817",319,"3",47,"stop"
"7818",319,"3",99,"stop"
"7819",319,"3",138,"stop"
"7820",319,"3",185,"stop"
"7821",319,"3",37,"stop"
"7822",319,"3",87,"goal"
"7824",319,"3",62,"stop"
"7826",320,"1",65,"stop"
"7827",320,"1",37,"stop"
"7828",320,"1",115,"stop"
"7829",320,"1",46,"stop"
"7830",320,"1",22,"goal"
"7832",320,"1",28,"stop"
"7833",320,"1",96,"stop"
"7834",320,"1",135,"stop"
"7835",320,"1",176,"stop"
"7836",320,"1",24,"stop"
"7837",320,"1",145,"stop"
"7838",320,"1",7,"stop"
"7839",320,"1",10,"stop"
"7840",320,"1",13,"stop"
"7841",320,"1",30,"stop"
"7842",320,"1",80,"stop"
"7843",320,"1",4,"stop"
"7844",320,"1",4,"stop"
"7845",320,"1",147,"stop"
"7847",320,"2",18,"stop"
"7848",320,"2",115,"stop"
"7849",320,"2",12,"goal"
"7851",320,"2",81,"stop"
"7852",320,"2",131,"stop"
"7853",320,"2",69,"stop"
"7854",320,"2",29,"stop"
"7855",320,"2",75,"stop"
"7856",320,"2",43,"stop"
"7857",320,"2",146,"stop"
"7858",320,"2",32,"stop"
"7859",320,"2",8,"stop"
"7860",320,"2",31,"stop"
"7861",320,"2",93,"stop"
"7862",320,"2",63,"stop"
"7863",320,"2",74,"stop"
"7864",320,"2",42,"goal"
"7866",320,"2",90,"stop"
"7868",320,"3",17,"goal"
"7870",320,"3",59,"stop"
"7871",320,"3",13,"goal"
"7873",320,"3",40,"stop"
"7874",320,"3",13,"stop"
"7875",320,"3",108,"stop"
"7876",320,"3",243,"stop"
"7877",320,"3",35,"stop"
"7878",320,"3",18,"goal"
"7880",320,"3",28,"stop"
"7881",320,"3",14,"stop"
"7882",320,"3",14,"stop"
"7883",320,"3",65,"stop"
"7884",320,"3",186,"stop"
"7885",320,"3",8,"stop"
"7886",320,"3",119,"stop"
"7887",320,"3",31,"stop"
"7888",320,"3",119,"stop"
"7889",320,"3",6,"stop"
"7891",321,"1",17,"stop"
"7892",321,"1",113,"stop"
"7893",321,"1",4,"stop"
"7894",321,"1",33,"stop"
"7895",321,"1",127,"stop"
"7896",321,"1",49,"stop"
"7897",321,"1",12,"stop"
"7898",321,"1",193,"stop"
"7899",321,"1",7,"goal"
"7901",321,"1",234,"stop"
"7902",321,"1",77,"stop"
"7903",321,"1",113,"goal"
"7905",321,"1",10,"stop"
"7906",321,"1",7,"stop"
"7907",321,"1",3,"stop"
"7908",321,"1",68,"stop"
"7909",321,"1",43,"stop"
"7911",321,"2",24,"stop"
"7912",321,"2",26,"stop"
"7913",321,"2",6,"stop"
"7914",321,"2",15,"stop"
"7915",321,"2",6,"stop"
"7916",321,"2",66,"stop"
"7917",321,"2",66,"stop"
"7918",321,"2",58,"stop"
"7919",321,"2",27,"stop"
"7920",321,"2",193,"stop"
"7921",321,"2",92,"stop"
"7922",321,"2",11,"stop"
"7923",321,"2",7,"goal"
"7925",321,"2",294,"stop"
"7926",321,"2",49,"stop"
"7927",321,"2",79,"stop"
"7928",321,"2",96,"stop"
"7930",321,"3",6,"stop"
"7931",321,"3",66,"goal"
"7933",321,"3",15,"stop"
"7934",321,"3",118,"stop"
"7935",321,"3",43,"stop"
"7936",321,"3",81,"stop"
"7937",321,"3",80,"goal"
"7939",321,"3",23,"stop"
"7940",321,"3",63,"stop"
"7941",321,"3",207,"stop"
"7942",321,"3",22,"stop"
"7943",321,"3",21,"stop"
"7944",321,"3",20,"stop"
"7945",321,"3",64,"stop"
"7946",321,"3",30,"goal"
"7948",321,"3",14,"stop"
"7949",321,"3",39,"stop"
"7950",321,"3",162,"stop"
"7952",321,"4",63,"goal"
"7954",322,"1",72,"goal"
"7956",322,"1",90,"stop"
"7957",322,"1",152,"stop"
"7958",322,"1",78,"stop"
"7959",322,"1",6,"goal"
"7961",322,"1",92,"stop"
"7962",322,"1",141,"stop"
"7963",322,"1",60,"stop"
"7964",322,"1",73,"stop"
"7965",322,"1",17,"goal"
"7967",322,"1",59,"stop"
"7968",322,"1",22,"stop"
"7969",322,"1",83,"stop"
"7970",322,"1",37,"stop"
"7971",322,"1",49,"stop"
"7972",322,"1",36,"stop"
"7973",322,"1",59,"goal"
"7975",322,"1",37,"stop"
"7977",322,"2",45,"stop"
"7978",322,"2",23,"stop"
"7979",322,"2",106,"stop"
"7980",322,"2",30,"stop"
"7981",322,"2",180,"stop"
"7982",322,"2",53,"stop"
"7983",322,"2",166,"goal"
"7985",322,"2",29,"stop"
"7986",322,"2",53,"stop"
"7987",322,"2",86,"stop"
"7988",322,"2",31,"stop"
"7989",322,"2",31,"goal"
"7991",322,"2",20,"stop"
"7992",322,"2",22,"stop"
"7993",322,"2",69,"stop"
"7994",322,"2",38,"goal"
"7996",322,"2",15,"stop"
"7997",322,"2",112,"stop"
"7999",322,"3",49,"stop"
"8000",322,"3",6,"stop"
"8001",322,"3",242,"stop"
"8002",322,"3",23,"stop"
"8003",322,"3",8,"stop"
"8004",322,"3",28,"stop"
"8005",322,"3",24,"stop"
"8006",322,"3",186,"stop"
"8007",322,"3",67,"stop"
"8008",322,"3",51,"stop"
"8009",322,"3",19,"stop"
"8010",322,"3",121,"goal"
"8012",322,"3",221,"stop"
"8013",322,"3",111,"stop"
"8014",322,"3",21,"stop"
"8016",323,"1",64,"stop"
"8017",323,"1",35,"stop"
"8018",323,"1",100,"stop"
"8019",323,"1",27,"stop"
"8020",323,"1",50,"stop"
"8021",323,"1",60,"stop"
"8022",323,"1",55,"stop"
"8023",323,"1",63,"goal"
"8025",323,"1",71,"stop"
"8026",323,"1",159,"stop"
"8027",323,"1",44,"stop"
"8028",323,"1",35,"stop"
"8029",323,"1",287,"stop"
"8030",323,"1",17,"stop"
"8031",323,"1",117,"goal"
"8033",323,"1",14,"stop"
"8035",323,"2",137,"stop"
"8036",323,"2",5,"stop"
"8037",323,"2",69,"stop"
"8038",323,"2",26,"stop"
"8039",323,"2",10,"stop"
"8040",323,"2",39,"stop"
"8041",323,"2",167,"stop"
"8042",323,"2",44,"stop"
"8043",323,"2",29,"stop"
"8044",323,"2",58,"stop"
"8045",323,"2",32,"goal"
"8047",323,"2",224,"stop"
"8048",323,"2",37,"stop"
"8049",323,"2",124,"goal"
"8051",323,"2",9,"stop"
"8052",323,"2",38,"stop"
"8053",323,"2",4,"stop"
"8054",323,"2",107,"stop"
"8056",323,"3",138,"stop"
"8057",323,"3",21,"stop"
"8058",323,"3",70,"stop"
"8059",323,"3",10,"stop"
"8060",323,"3",45,"stop"
"8061",323,"3",59,"stop"
"8062",323,"3",8,"stop"
"8063",323,"3",76,"stop"
"8064",323,"3",84,"stop"
"8065",323,"3",27,"stop"
"8066",323,"3",30,"stop"
"8067",323,"3",72,"stop"
"8068",323,"3",66,"stop"
"8069",323,"3",32,"stop"
"8070",323,"3",411,"goal"
"8073",324,"1",41,"stop"
"8074",324,"1",75,"stop"
"8075",324,"1",30,"stop"
"8076",324,"1",34,"stop"
"8077",324,"1",358,"stop"
"8078",324,"1",49,"stop"
"8079",324,"1",25,"stop"
"8080",324,"1",83,"stop"
"8081",324,"1",18,"stop"
"8082",324,"1",19,"stop"
"8083",324,"1",27,"goal"
"8085",324,"1",79,"stop"
"8086",324,"1",8,"stop"
"8087",324,"1",11,"stop"
"8088",324,"1",15,"stop"
"8089",324,"1",49,"stop"
"8090",324,"1",7,"stop"
"8091",324,"1",129,"stop"
"8092",324,"1",53,"stop"
"8093",324,"1",62,"goal"
"8095",324,"1",6,"stop"
"8097",324,"2",164,"stop"
"8098",324,"2",15,"stop"
"8099",324,"2",33,"stop"
"8100",324,"2",89,"stop"
"8101",324,"2",48,"stop"
"8102",324,"2",4,"stop"
"8103",324,"2",66,"stop"
"8104",324,"2",53,"stop"
"8105",324,"2",53,"stop"
"8106",324,"2",33,"stop"
"8107",324,"2",25,"stop"
"8108",324,"2",30,"stop"
"8109",324,"2",62,"goal"
"8111",324,"2",27,"stop"
"8112",324,"2",161,"stop"
"8113",324,"2",75,"stop"
"8114",324,"2",77,"stop"
"8115",324,"2",82,"stop"
"8117",324,"3",7,"stop"
"8118",324,"3",59,"stop"
"8119",324,"3",17,"stop"
"8120",324,"3",42,"stop"
"8121",324,"3",21,"stop"
"8122",324,"3",47,"stop"
"8123",324,"3",95,"stop"
"8124",324,"3",43,"goal"
"8126",324,"3",22,"stop"
"8127",324,"3",52,"stop"
"8128",324,"3",102,"stop"
"8129",324,"3",5,"stop"
"8130",324,"3",174,"stop"
"8131",324,"3",82,"stop"
"8132",324,"3",22,"stop"
"8133",324,"3",12,"stop"
"8134",324,"3",49,"stop"
"8135",324,"3",22,"stop"
"8136",324,"3",247,"goal"
"8138",324,"3",6,"stop"
"8139",324,"3",41,"stop"
"8140",324,"3",21,"stop"
"8142",325,"1",7,"stop"
"8143",325,"1",133,"stop"
"8144",325,"1",291,"goal"
"8146",325,"1",9,"stop"
"8147",325,"1",29,"stop"
"8148",325,"1",13,"stop"
"8149",325,"1",202,"stop"
"8150",325,"1",24,"stop"
"8151",325,"1",29,"stop"
"8152",325,"1",290,"stop"
"8153",325,"1",38,"stop"
"8155",325,"2",119,"stop"
"8156",325,"2",8,"stop"
"8157",325,"2",19,"goal"
"8159",325,"2",89,"stop"
"8160",325,"2",140,"stop"
"8161",325,"2",18,"stop"
"8162",325,"2",203,"stop"
"8163",325,"2",23,"stop"
"8164",325,"2",13,"stop"
"8165",325,"2",220,"stop"
"8166",325,"2",41,"goal"
"8168",325,"2",42,"stop"
"8169",325,"2",41,"stop"
"8170",325,"2",72,"stop"
"8171",325,"2",83,"stop"
"8172",325,"2",12,"stop"
"8173",325,"2",6,"stop"
"8175",325,"3",22,"stop"
"8176",325,"3",338,"stop"
"8177",325,"3",45,"stop"
"8178",325,"3",41,"stop"
"8179",325,"3",54,"stop"
"8180",325,"3",243,"stop"
"8181",325,"3",6,"stop"
"8182",325,"3",18,"stop"
"8183",325,"3",24,"stop"
"8184",325,"3",69,"stop"
"8185",325,"3",22,"stop"
"8186",325,"3",13,"stop"
"8187",325,"3",201,"goal"
"8189",325,"3",20,"stop"
"8190",325,"3",50,"stop"
"8192",325,"4",212,"goal"
"8194",326,"1",88,"stop"
"8195",326,"1",29,"stop"
"8196",326,"1",13,"stop"
"8197",326,"1",10,"stop"
"8198",326,"1",4,"stop"
"8199",326,"1",143,"stop"
"8200",326,"1",162,"stop"
